x-spline, y-spline, z-spline, radius
3165.041,18.647,0.000,51.606
3166.275,19.004,0.000,51.606
3167.508,19.375,0.000,51.611
3168.742,19.759,0.000,51.629
3169.976,20.157,0.000,51.649
3171.209,20.567,0.000,51.671
3172.443,20.989,0.000,51.694
3173.677,21.422,0.000,51.720
3174.910,21.865,0.000,51.748
3176.144,22.318,0.000,51.778
3177.378,22.779,0.000,51.810
3178.611,23.249,0.000,51.845
3179.845,23.727,0.000,51.882
3181.079,24.211,0.000,51.922
3182.312,24.701,0.000,51.964
3183.546,25.196,0.000,52.009
3184.779,25.696,0.000,52.057
3186.013,26.200,0.000,52.107
3187.247,26.707,0.000,52.161
3188.480,27.217,0.000,52.218
3189.714,27.728,0.000,52.277
3190.948,28.240,0.000,52.340
3192.181,28.753,0.000,52.406
3193.415,29.265,0.000,52.475
3194.649,29.776,0.000,52.548
3195.882,30.285,0.000,52.624
3197.116,30.792,0.000,52.703
3198.350,31.296,0.000,52.787
3199.583,31.798,0.000,52.873
3200.817,32.298,0.000,52.963
3202.051,32.798,0.000,53.056
3203.284,33.297,0.000,53.153
3204.518,33.798,0.000,53.252
3205.752,34.300,0.000,53.354
3206.985,34.805,0.000,53.459
3208.219,35.313,0.000,53.567
3209.453,35.825,0.000,53.678
3210.686,36.342,0.000,53.790
3211.920,36.864,0.000,53.906
3213.154,37.393,0.000,54.023
3214.387,37.928,0.000,54.143
3215.621,38.472,0.000,54.265
3216.855,39.024,0.000,54.388
3218.088,39.586,0.000,54.514
3219.322,40.158,0.000,54.641
3220.556,40.740,0.000,54.770
3221.789,41.335,0.000,54.901
3223.023,41.942,0.000,55.032
3224.257,42.562,0.000,55.166
3225.490,43.197,0.000,55.300
3226.724,43.846,0.000,55.435
3227.958,44.511,0.000,55.572
3229.191,45.191,0.000,55.709
3230.425,45.887,0.000,55.847
3231.659,46.598,0.000,55.986
3232.892,47.324,0.000,56.125
3234.126,48.065,0.000,56.265
3235.360,48.820,0.000,56.405
3236.593,49.590,0.000,56.545
3237.827,50.374,0.000,56.685
3239.061,51.171,0.000,56.826
3240.294,51.982,0.000,56.966
3241.528,52.806,0.000,57.106
3242.762,53.644,0.000,57.246
3243.995,54.494,0.000,57.385
3245.229,55.357,0.000,57.524
3246.463,56.232,0.000,57.662
3247.696,57.120,0.000,57.800
3248.930,58.019,0.000,57.936
3250.163,58.930,0.000,58.072
3251.397,59.853,0.000,58.207
3252.631,60.787,0.000,58.340
3253.864,61.732,0.000,58.472
3255.098,62.687,0.000,58.603
3256.332,63.653,0.000,58.732
3257.565,64.630,0.000,58.860
3258.799,65.617,0.000,58.986
3260.033,66.615,0.000,59.110
3261.266,67.625,0.000,59.234
3262.500,68.648,0.000,59.357
3263.734,69.685,0.000,59.480
3264.967,70.737,0.000,59.603
3266.201,71.804,0.000,59.726
3267.435,72.887,0.000,59.850
3268.668,73.988,0.000,59.975
3269.902,75.106,0.000,60.101
3271.136,76.243,0.000,60.228
3272.369,77.400,0.000,60.357
3273.603,78.578,0.000,60.489
3274.837,79.777,0.000,60.623
3276.070,80.998,0.000,60.760
3277.304,82.242,0.000,60.900
3278.538,83.510,0.000,61.044
3279.771,84.802,0.000,61.191
3281.005,86.121,0.000,61.342
3282.239,87.466,0.000,61.498
3283.472,88.838,0.000,61.659
3284.706,90.238,0.000,61.824
3285.940,91.667,0.000,61.995
3287.173,93.126,0.000,62.172
3288.407,94.615,0.000,62.354
3289.641,96.133,0.000,62.543
3290.874,97.677,0.000,62.738
3292.108,99.244,0.000,62.938
3293.342,100.830,0.000,63.144
3294.575,102.435,0.000,63.357
3295.809,104.053,0.000,63.575
3297.043,105.684,0.000,63.799
3298.276,107.324,0.000,64.028
3299.510,108.971,0.000,64.263
3300.744,110.620,0.000,64.504
3301.977,112.271,0.000,64.751
3303.211,113.920,0.000,65.003
3304.445,115.566,0.000,65.260
3305.678,117.209,0.000,65.523
3306.912,118.852,0.000,65.792
3308.146,120.496,0.000,66.066
3309.379,122.141,0.000,66.345
3310.613,123.789,0.000,66.630
3311.847,125.441,0.000,66.920
3313.080,127.099,0.000,67.215
3314.314,128.763,0.000,67.515
3315.547,130.436,0.000,67.821
3316.781,132.117,0.000,68.131
3318.015,133.810,0.000,68.447
3319.248,135.514,0.000,68.768
3320.482,137.230,0.000,69.096
3321.716,138.961,0.000,69.431
3322.949,140.706,0.000,69.775
3324.183,142.468,0.000,70.128
3325.417,144.247,0.000,70.491
3326.650,146.043,0.000,70.866
3327.884,147.859,0.000,71.253
3329.118,149.696,0.000,71.654
3330.351,151.553,0.000,72.069
3331.585,153.433,0.000,72.499
3332.819,155.337,0.000,72.946
3334.052,157.265,0.000,73.410
3335.286,159.219,0.000,73.890
3336.520,161.199,0.000,74.386
3337.753,163.207,0.000,74.896
3338.987,165.244,0.000,75.420
3340.221,167.311,0.000,75.955
3341.454,169.409,0.000,76.502
3342.688,171.539,0.000,77.058
3343.922,173.703,0.000,77.623
3345.155,175.900,0.000,78.196
3346.389,178.133,0.000,78.775
3347.623,180.402,0.000,79.360
3348.856,182.707,0.000,79.948
3350.090,185.043,0.000,80.539
3351.324,187.401,0.000,81.130
3352.557,189.774,0.000,81.718
3353.791,192.155,0.000,82.302
3355.025,194.535,0.000,82.878
3356.258,196.906,0.000,83.445
3357.492,199.261,0.000,84.000
3358.726,201.593,0.000,84.542
3359.959,203.893,0.000,85.067
3361.193,206.154,0.000,85.573
3362.427,208.369,0.000,86.058
3363.660,210.530,0.000,86.521
3364.894,212.640,0.000,86.958
3366.128,214.704,0.000,87.367
3367.361,216.725,0.000,87.746
3368.595,218.708,0.000,88.092
3369.829,220.656,0.000,88.404
3371.062,222.575,0.000,88.679
3372.296,224.467,0.000,88.915
3373.530,226.337,0.000,89.109
3374.763,228.190,0.000,89.259
3375.997,230.029,0.000,89.363
3377.231,231.859,0.000,89.418
